qualifying_position,constructor_coef_rapm,recent_form_5,driver_constructor_synergy,constructor_wins_total,driver_coef_rapm,track_complexity,tire_compound_start,season_factor,avg_pit_stops_circuit,constructor_dnf_rate,grid_penalty,altitude_m
2,3.992239439201589,2.066666666666667,-3.2,28.0,1.662240319698153,0.2950523858645612,0,2020,1.1640866873065017,0.0454545454545454,0,264
3,-0.5486830790614524,10.133333333333333,-11.421052631578949,0.0,-0.7062313928888511,0.2950523858645612,0,2020,1.1640866873065017,0.0869565217391304,0,264
13,3.053092468394703,6.733333333333333,-6.0,7.0,-0.0533543710858266,0.2950523858645612,0,2020,1.1640866873065017,0.1477272727272727,0,264
5,3.911239119893838,5.4,-3.923076923076923,9.0,0.9665038295850836,0.2950523858645612,0,2020,1.1640866873065017,0.0681818181818181,0,264
4,-0.5486830790614524,6.866666666666666,-9.523809523809524,0.0,0.1569085169781365,0.2950523858645612,0,2020,1.1640866873065017,0.0869565217391304,0,264
11,-0.4191557908531441,8.133333333333333,-9.3125,0.0,0.7673543456204849,0.2950523858645612,0,2020,1.1640866873065017,0.1136363636363636,0,264
9,0.1640623782422739,7.266666666666667,-7.736842105263157,0.0,0.7009500611013583,0.2950523858645612,0,2020,1.1640866873065017,0.1477272727272727,0,264
21,-1.4673523327066669,12.933333333333334,-11.54054054054054,0.0,-0.6579562171507696,0.2950523858645612,2,2020,1.1640866873065017,0.1022727272727272,0,264
6,3.911239119893838,3.2,-3.3684210526315788,9.0,1.0237299595288225,0.2950523858645612,0,2020,1.1640866873065017,0.0681818181818181,0,264
17,-0.2517748399296597,10.066666666666666,-10.0,0.0,-0.1110409016881821,0.2950523858645612,0,2020,1.1640866873065017,0.25,0,264
8,0.1640623782422739,5.6,-8.176470588235293,0.0,0.6633203003476673,0.2950523858645612,0,2020,1.1640866873065017,0.1477272727272727,0,264
14,-0.4191557908531441,10.666666666666666,-8.0,0.0,0.2649082836240322,0.2950523858645612,0,2020,1.1640866873065017,0.1136363636363636,0,264
20,-1.869596068758256,10.2,-10.9,0.0,0.7428137147942737,0.2950523858645612,0,2020,1.1640866873065017,0.0434782608695652,0,264
21,-1.4673523327066669,14.066666666666666,-11.866666666666667,0.0,-0.809396115555887,0.2950523858645612,2,2020,1.1640866873065017,0.1022727272727272,0,264
19,-1.869596068758256,11.866666666666667,-13.238095238095235,0.0,-1.2176069638178828,0.2950523858645612,0,2020,1.1640866873065017,0.0434782608695652,0,264
12,-3.9779876022502862,15.6,-15.55,0.0,-1.347748981579041,0.2950523858645612,0,2020,1.1640866873065017,0.0909090909090909,0,264
15,-3.9779876022502862,14.333333333333334,-14.0,0.0,-0.111678210460507,0.2950523858645612,0,2020,1.1640866873065017,0.0909090909090909,0,264
1,4.05876533105405,2.0,-2.159090909090909,29.0,2.379505065397484,0.600182394052517,2,2020,1.5441176470588234,0.0444444444444444,0,145
3,3.122045917696909,2.2,-3.4473684210526314,7.0,2.0648645939418726,0.600182394052517,2,2020,1.5441176470588234,0.1444444444444444,0,145
4,3.845352003534997,5.6,-3.75,9.0,0.8834833130656209,0.600182394052517,2,2020,1.5441176470588234,0.0666666666666666,0,145
8,-0.4851480716481368,8.2,-9.235294117647058,0.0,0.855721662521893,0.600182394052517,3,2020,1.5441176470588234,0.1111111111111111,0,145
5,0.1296323726331335,7.866666666666666,-8.444444444444445,0.0,0.5374314144932023,0.600182394052517,3,2020,1.5441176470588234,0.1444444444444444,0,145
9,-0.4851480716481368,11.866666666666667,-11.0,0.0,0.0400254083661782,0.600182394052517,3,2020,1.5441176470588234,0.1111111111111111,0,145
11,-0.3881406929998534,11.333333333333334,-11.0,0.0,-0.2776134629052651,0.600182394052517,2,2020,1.5441176470588234,0.3333333333333333,0,145
12,3.122045917696909,6.133333333333334,-5.909090909090909,7.0,-0.0028010611586344,0.600182394052517,2,2020,1.5441176470588234,0.1444444444444444,0,145
6,-0.34587556081498,8.0,-11.05,0.0,-0.5228115596705567,0.600182394052517,2,2020,1.5441176470588234,0.0833333333333333,0,145
10,3.845352003534997,6.066666666666666,-3.975,9.0,1.0201547494974177,0.600182394052517,3,2020,1.5441176470588234,0.0666666666666666,0,145
2,4.05876533105405,2.333333333333333,-3.1951219512195124,29.0,1.6792602656565927,0.600182394052517,2,2020,1.5441176470588234,0.0444444444444444,0,145
15,-4.116581438939954,16.4,-15.666666666666666,0.0,-1.3480889089694807,0.600182394052517,2,2020,1.5441176470588234,0.0888888888888888,5,145
7,0.1296323726331335,7.933333333333334,-7.8,0.0,0.7681889980771505,0.600182394052517,3,2020,1.5441176470588234,0.1444444444444444,0,145
17,-2.0172479301050714,13.666666666666666,-13.409090909090908,0.0,-1.2504585083566402,0.600182394052517,2,2020,1.5441176470588234,0.0416666666666666,-2,145
20,-4.116581438939954,16.333333333333332,-15.666666666666666,0.0,-0.4929289817707263,0.600182394052517,2,2020,1.5441176470588234,0.0888888888888888,-2,145
19,-1.4717820546950953,14.533333333333331,-12.0,0.0,-0.9043964243255772,0.600182394052517,2,2020,1.5441176470588234,0.1,-2,145
18,-2.0172479301050714,11.8,-11.095238095238097,0.0,0.7478498889535017,0.600182394052517,2,2020,1.5441176470588234,0.0416666666666666,-2,145
4,3.07281521848402,2.1333333333333333,-3.41025641025641,7.0,2.158163998443783,0.600182394052517,1,2020,1.4607843137254903,0.1413043478260869,0,145
2,4.000225474880318,1.4,-2.1333333333333333,30.0,2.468723829897376,0.600182394052517,2,2020,1.4607843137254903,0.0434782608695652,0,145
1,4.000225474880318,5.266666666666667,-3.380952380952381,30.0,1.53150164498294,0.600182394052517,2,2020,1.4607843137254903,0.0434782608695652,0,145
8,3.85382127973866,5.0,-3.7142857142857135,9.0,0.9292096435026076,0.600182394052517,2,2020,1.4607843137254903,0.0652173913043478,0,145
9,3.07281521848402,6.533333333333333,-6.083333333333333,7.0,-0.0431715338203482,0.600182394052517,2,2020,1.4607843137254903,0.1413043478260869,0,145
6,-0.3318120820795375,8.0,-10.952380952380953,0.0,-0.4970527290149514,0.600182394052517,2,2020,1.4607843137254903,0.1,0,145
3,-0.3318120820795375,11.8,0.0,0.0,0.1652167118401083,0.600182394052517,2,2020,1.4607843137254903,0.1,0,145
11,-0.2822030500545462,10.066666666666666,-9.333333333333334,0.0,0.2105808921515552,0.600182394052517,2,2020,1.4607843137254903,0.108695652173913,3,145
10,0.1265381584808153,7.066666666666666,-8.263157894736842,0.0,0.6849721937382293,0.600182394052517,2,2020,1.4607843137254903,0.1413043478260869,0,145
16,-0.2009669564727857,10.6,-11.0,0.0,-0.1879269095090519,0.600182394052517,1,2020,1.4607843137254903,0.25,0,145
7,-0.2009669564727857,10.266666666666667,-9.666666666666666,0.0,-0.1905134909966669,0.600182394052517,2,2020,1.4607843137254903,0.25,0,145
12,3.85382127973866,7.733333333333333,-4.121951219512195,9.0,0.8663678880351162,0.600182394052517,1,2020,1.4607843137254903,0.0652173913043478,-1,145
13,0.1265381584808153,9.866666666666667,-8.047619047619047,0.0,0.588725921084398,0.600182394052517,1,2020,1.4607843137254903,0.1413043478260869,-1,145
5,-0.2822030500545462,6.933333333333334,-8.944444444444445,0.0,0.9323940726571344,0.600182394052517,2,2020,1.4607843137254903,0.108695652173913,0,145
20,-2.1668733203059385,13.866666666666667,-11.363636363636363,0.0,0.6410334667891028,0.600182394052517,1,2020,1.4607843137254903,0.04,0,145
14,-1.5290411003088762,15.066666666666666,-12.125,0.0,-0.9998114078977752,0.600182394052517,2,2020,1.4607843137254903,0.0978260869565217,-1,145
19,-2.1668733203059385,14.266666666666667,-13.434782608695652,0.0,-1.2031589396607767,0.600182394052517,2,2020,1.4607843137254903,0.04,0,145
15,-4.117280305519734,15.066666666666666,-15.5,0.0,-1.2447484841577094,0.600182394052517,2,2020,1.4607843137254903,0.0869565217391304,0,145
18,-4.117280305519734,16.0,-15.5,0.0,-0.5638739675819915,0.600182394052517,2,2020,1.4607843137254903,0.0869565217391304,0,145
1,4.045464280106596,1.5333333333333334,-2.130434782608696,30.0,2.491583512367485,0.5090327112959661,3,2020,1.6507936507936507,0.0425531914893617,0,109
3,3.182945916753668,1.8,-3.35,8.0,2.194970588329346,0.5090327112959661,3,2020,1.6507936507936507,0.1382978723404255,0,109
2,4.045464280106596,4.866666666666666,-3.372093023255814,30.0,1.5538807677391402,0.5090327112959661,3,2020,1.6507936507936507,0.0425531914893617,0,109
5,-0.1698550797449048,7.0,-10.727272727272728,0.0,-0.3997664133547903,0.5090327112959661,3,2020,1.6507936507936507,0.0961538461538461,0,109
4,-0.1698550797449048,6.666666666666667,-9.409090909090908,0.0,0.1141244841383827,0.5090327112959661,3,2020,1.6507936507936507,0.0961538461538461,0,109
7,0.0782835370641003,11.133333333333333,-8.272727272727273,0.0,0.5408490686473204,0.5090327112959661,3,2020,1.6507936507936507,0.1382978723404255,0,109
11,3.842631932422082,9.533333333333331,-4.309523809523809,9.0,0.7199982154723381,0.5090327112959661,2,2020,1.6507936507936507,0.0638297872340425,0,109
6,3.182945916753668,5.733333333333333,-6.0,8.0,-0.0178743881597653,0.5090327112959661,3,2020,1.6507936507936507,0.1382978723404255,0,109
10,-0.2579245855286486,10.666666666666666,-10.0,0.0,-0.2231263215207992,0.5090327112959661,3,2020,1.6507936507936507,0.2,0,109
8,0.0782835370641003,7.8,-8.3,0.0,0.7277474707081449,0.5090327112959661,3,2020,1.6507936507936507,0.1382978723404255,0,109
13,-0.3111744335454923,9.133333333333333,-9.210526315789474,0.0,0.7919674630684889,0.5090327112959661,2,2020,1.6507936507936507,0.1063829787234042,0,109
12,-0.2579245855286486,10.4,-10.666666666666666,0.0,-0.1811871000978283,0.5090327112959661,3,2020,1.6507936507936507,0.2,0,109
15,-0.3111744335454923,9.133333333333333,-9.0,0.0,0.2991995341893911,0.5090327112959661,2,2020,1.6507936507936507,0.1063829787234042,0,109
14,-2.285117968331957,14.866666666666667,-11.521739130434783,0.0,0.6270590855118097,0.5090327112959661,2,2020,1.6507936507936507,0.0384615384615384,0,109
16,-1.5532303920495285,11.8,-11.5,0.0,-0.4788530957872173,0.5090327112959661,3,2020,1.6507936507936507,0.0957446808510638,0,109
20,-2.285117968331957,15.266666666666667,-13.583333333333334,0.0,-1.2394322683433407,0.5090327112959661,2,2020,1.6507936507936507,0.0384615384615384,0,109
18,-4.214964532090128,16.066666666666666,-15.608695652173912,0.0,-1.266279134146766,0.5090327112959661,3,2020,1.6507936507936507,0.0851063829787234,0,109
19,-4.214964532090128,17.133333333333333,-16.2,0.0,-0.843500390132826,0.5090327112959661,2,2020,1.6507936507936507,0.0851063829787234,0,109
17,-1.5532303920495285,15.533333333333331,-12.242424242424242,0.0,-1.07437729626231,0.5090327112959661,2,2020,1.6507936507936507,0.0957446808510638,0,109
1,4.0924423894235415,1.2666666666666666,-2.106382978723404,31.0,2.526890683952329,0.6709757089026008,2,2020,1.7229166666666669,0.0416666666666666,0,401
2,4.0924423894235415,4.533333333333333,-3.363636363636364,31.0,1.565551705471162,0.6709757089026008,2,2020,1.7229166666666669,0.0416666666666666,0,401
3,3.187600906239174,1.8,-3.317073170731707,8.0,2.2709194379144493,0.6709757089026008,2,2020,1.7229166666666669,0.1354166666666666,0,401
4,-0.4087254358335119,9.8,-9.3,0.0,0.8022766798229305,0.6709757089026008,3,2020,1.7229166666666669,0.1041666666666666,0,401
6,-0.4087254358335119,10.066666666666666,-9.8,0.0,0.1734196279994152,0.6709757089026008,3,2020,1.7229166666666669,0.1041666666666666,0,401
5,3.187600906239174,6.533333333333333,-6.142857142857143,8.0,-0.0652600369099861,0.6709757089026008,3,2020,1.7229166666666669,0.1354166666666666,0,401
10,0.1124450174529998,8.8,-8.380952380952381,0.0,0.6784916951269799,0.6709757089026008,3,2020,1.7229166666666669,0.1354166666666666,0,401
12,-0.2981468934188812,9.8,-9.8,0.0,-0.1854006021540116,0.6709757089026008,1,2020,1.7229166666666669,0.1666666666666666,0,401
9,0.0179696387175179,5.733333333333333,-10.434782608695652,0.0,-0.2894759244888514,0.6709757089026008,3,2020,1.7229166666666669,0.0925925925925925,0,401
8,0.0179696387175179,6.0,-9.217391304347826,0.0,0.1556885353110448,0.6709757089026008,3,2020,1.7229166666666669,0.0925925925925925,0,401
11,-0.2981468934188812,11.0,-11.0,0.0,-0.2508699594979026,0.6709757089026008,2,2020,1.7229166666666669,0.1666666666666666,0,401
16,-2.360652890271864,14.8,-11.625,0.0,0.6129563608276598,0.6709757089026008,2,2020,1.7229166666666669,0.037037037037037,0,401
14,3.854493049190293,9.0,-4.372093023255814,9.0,0.6841158767903587,0.6709757089026008,2,2020,1.7229166666666669,0.0729166666666666,0,401
13,3.854493049190293,4.8,-3.727272727272727,9.0,0.9997393629311058,0.6709757089026008,3,2020,1.7229166666666669,0.0729166666666666,0,401
17,-1.6559815639566025,16.8,-12.441176470588236,0.0,-1.1811627684411197,0.6709757089026008,2,2020,1.7229166666666669,0.09375,0,401
19,-4.285361875046779,17.733333333333334,-16.5,0.0,-1.0218665041582402,0.6709757089026008,2,2020,1.7229166666666669,0.0833333333333333,0,401
20,-1.6559815639566025,12.666666666666666,-11.58974358974359,0.0,-0.4748187955154732,0.6709757089026008,2,2020,1.7229166666666669,0.09375,0,401
10,-0.2511147852240631,9.2,-9.5,0.0,-0.1317452164016033,0.4490274481365265,3,2020,1.3290441176470589,0.1428571428571428,0,162
3,0.160364505000679,9.866666666666667,-8.173913043478262,0.0,0.5891690101309106,0.4490274481365265,3,2020,1.3290441176470589,0.1428571428571428,0,162
8,0.0165304244561598,6.733333333333333,-10.375,0.0,-0.2566936546534686,0.4490274481365265,3,2020,1.3290441176470589,0.0892857142857142,0,162
6,0.160364505000679,8.333333333333334,-8.318181818181818,0.0,0.7153198333075853,0.4490274481365265,3,2020,1.3290441176470589,0.1428571428571428,0,162
2,4.1335813575864,3.733333333333333,-3.333333333333333,32.0,1.586861111459162,0.4490274481365265,3,2020,1.3290441176470589,0.0408163265306122,0,162
7,-0.2395145939199382,8.133333333333333,-9.047619047619047,0.0,0.8744642275215353,0.4490274481365265,3,2020,1.3290441176470589,0.1020408163265306,0,162
1,4.1335813575864,1.2,-2.083333333333333,32.0,2.5467202461273435,0.4490274481365265,3,2020,1.3290441176470589,0.0408163265306122,0,162
12,-0.2395145939199382,8.466666666666667,-9.0,0.0,0.3473964926974491,0.4490274481365265,3,2020,1.3290441176470589,0.1020408163265306,0,162
11,-0.2511147852240631,11.133333333333333,-11.0,0.0,-0.2847903676303739,0.4490274481365265,1,2020,1.3290441176470589,0.1428571428571428,0,162
4,0.0165304244561598,7.266666666666667,-9.25,0.0,0.1598646962027824,0.4490274481365265,3,2020,1.3290441176470589,0.0892857142857142,0,162
20,-4.301310497882471,17.2,-16.428571428571427,0.0,-1.0811961837905588,0.4490274481365265,2,2020,1.3290441176470589,0.0816326530612244,0,162
16,-1.7386685362697334,16.466666666666665,-12.514285714285714,0.0,-1.190228742772591,0.4490274481365265,2,2020,1.3290441176470589,0.0918367346938775,0,162
14,-2.4027602041293648,14.0,-11.64,0.0,0.6678102827781169,0.4490274481365265,2,2020,1.3290441176470589,0.0357142857142857,0,162
19,-4.301310497882471,16.333333333333332,-15.666666666666666,0.0,-1.2493653726124248,0.4490274481365265,2,2020,1.3290441176470589,0.0816326530612244,0,162
9,3.183845547504509,6.533333333333333,-6.133333333333334,8.0,-0.043677940420967,0.4490274481365265,3,2020,1.3290441176470589,0.1326530612244898,0,162
18,-2.4027602041293648,15.866666666666667,-13.68,0.0,-1.2293276642288098,0.4490274481365265,2,2020,1.3290441176470589,0.0357142857142857,0,162
1,4.05338872653885,3.1333333333333333,-2.183673469387755,32.0,2.474575086045473,0.4264322769714472,3,2020,1.5790337237581822,0.04,0,379
2,4.05338872653885,3.933333333333333,-3.369565217391304,32.0,1.5788136404933002,0.4264322769714472,3,2020,1.5790337237581822,0.04,0,379
4,2.9703796820493658,9.4,-6.6875,8.0,-0.2456333077567024,0.4264322769714472,3,2020,1.5790337237581822,0.14,0,379
8,-0.2526297159125519,7.4,-8.909090909090908,0.0,0.967190669855654,0.4264322769714472,3,2020,1.5790337237581822,0.1,0,379
6,0.0924531614126388,8.333333333333334,-9.28,0.0,0.0677772235602084,0.4264322769714472,3,2020,1.5790337237581822,0.0862068965517241,1,379
11,0.2675711263280308,6.733333333333333,-8.130434782608695,0.0,0.7675132035424804,0.4264322769714472,3,2020,1.5790337237581822,0.14,0,379
12,0.1078605725829363,10.466666666666669,-10.666666666666666,1.0,-0.3349157792463061,0.4264322769714472,2,2020,1.5790337237581822,0.125,0,379
5,3.644222130031359,7.933333333333334,-4.173913043478261,9.0,0.8109952809949685,0.4264322769714472,3,2020,1.5790337237581822,0.08,0,379
13,-2.497046962709413,13.466666666666669,-11.692307692307692,0.0,0.6396958457301245,0.4264322769714472,2,2020,1.5790337237581822,0.0344827586206896,0,379
14,3.644222130031359,10.333333333333334,-4.568181818181818,9.0,0.6136063633012809,0.4264322769714472,3,2020,1.5790337237581822,0.08,0,379
18,-4.303754009103804,15.6,-15.6,0.0,-1.248841509527146,0.4264322769714472,2,2020,1.5790337237581822,0.08,0,379
15,-1.765591548746379,15.0,-12.5,0.0,-1.1975524483437234,0.4264322769714472,2,2020,1.5790337237581822,0.1,0,379
3,4.06425324104663,3.0,-3.3404255319148937,33.0,1.584222600222497,0.551022668029806,2,2020,1.1944444444444444,0.0392156862745098,0,10
2,2.9821100769109434,2.1333333333333333,-3.3095238095238093,8.0,2.392751857264766,0.551022668029806,2,2020,1.1944444444444444,0.1372549019607843,0,10
1,4.06425324104663,2.6666666666666665,-2.16,33.0,2.4800306408241126,0.551022668029806,3,2020,1.1944444444444444,0.0392156862745098,0,10
4,0.1445186177516811,7.466666666666667,-9.115384615384617,0.0,0.1264880614162255,0.551022668029806,3,2020,1.1944444444444444,0.1,0,10
5,-0.2103487005633624,6.133333333333334,-8.695652173913043,0.0,1.0461816788584135,0.551022668029806,3,2020,1.1944444444444444,0.1078431372549019,0,10
11,3.537923758101816,8.333333333333334,-4.333333333333333,9.0,0.7606394829239901,0.551022668029806,2,2020,1.1944444444444444,0.0784313725490196,-1,10
7,-0.2103487005633624,8.066666666666666,-8.857142857142858,0.0,0.3561538358278761,0.551022668029806,3,2020,1.1944444444444444,0.1078431372549019,0,10
12,0.1837316454415027,9.2,-10.142857142857142,1.0,-0.2633021973999302,0.551022668029806,1,2020,1.1944444444444444,0.1111111111111111,-1,10
9,0.1837316454415027,6.2,-8.285714285714286,1.0,0.0285443566781696,0.551022668029806,3,2020,1.1944444444444444,0.1111111111111111,0,10
10,2.9821100769109434,7.6,-6.470588235294118,8.0,-0.1485517519643462,0.551022668029806,3,2020,1.1944444444444444,0.1372549019607843,5,10
17,-2.493106221447217,16.0,-13.76923076923077,0.0,-1.3202317993406396,0.551022668029806,2,2020,1.1944444444444444,0.0333333333333333,0,10
18,-1.7821983303170874,14.2,-11.725,0.0,-0.5819351458927083,0.551022668029806,2,2020,1.1944444444444444,0.0980392156862745,0,10
15,3.537923758101816,10.466666666666669,-4.688888888888889,9.0,0.5521926668334325,0.551022668029806,2,2020,1.1944444444444444,0.0784313725490196,-1,10
20,-2.493106221447217,11.733333333333333,-11.592592592592592,0.0,0.6899979873160759,0.551022668029806,1,2020,1.1944444444444444,0.0333333333333333,-1,10
8,0.275285956836534,6.4,-8.041666666666666,0.0,0.8182802755227838,0.551022668029806,3,2020,1.1944444444444444,0.1372549019607843,0,10
19,-4.287025623951368,15.066666666666666,-15.75,0.0,-0.9114113558320974,0.551022668029806,2,2020,1.1944444444444444,0.0784313725490196,1,10
16,-1.7821983303170874,13.8,-12.486486486486486,0.0,-1.200263184424392,0.551022668029806,2,2020,1.1944444444444444,0.0980392156862745,0,10
14,-4.287025623951368,14.0,-15.423076923076923,0.0,-1.1562885801328968,0.551022668029806,2,2020,1.1944444444444444,0.0784313725490196,-1,10
2,4.096560816921055,2.8666666666666667,-2.176470588235294,34.0,2.4640401234907308,0.4424333231831599,3,2020,1.6433016574597905,0.0384615384615384,0,322
3,2.946796018383005,2.1333333333333333,-3.2790697674418605,8.0,2.480989237332508,0.4424333231831599,3,2020,1.6433016574597905,0.1346153846153846,0,322
6,-0.1337096980242314,5.2,-8.541666666666666,0.0,1.1183459092209955,0.4424333231831599,3,2020,1.6433016574597905,0.1057692307692307,0,322
9,0.2154170480712826,6.333333333333333,-8.925925925925926,0.0,0.2351397644430146,0.4424333231831599,3,2020,1.6433016574597905,0.0967741935483871,0,322
10,0.2362172737194923,7.2,-7.916666666666667,0.0,0.6356457326838549,0.4424333231831599,3,2020,1.6433016574597905,0.1346153846153846,0,322
12,0.2450994218586024,6.8,-8.375,1.0,0.0344874033829593,0.4424333231831599,2,2020,1.6433016574597905,0.1,0,322
4,3.496311273982335,7.666666666666667,-4.4,9.0,0.7700659030802988,0.4424333231831599,3,2020,1.6433016574597905,0.0769230769230769,0,322
20,0.2154170480712826,10.4,-7.0,0.0,0.1453053409759023,0.4424333231831599,3,2020,1.6433016574597905,0.0967741935483871,0,322
16,-1.8243324716598723,14.533333333333331,-12.605263157894736,0.0,-1.2792462065530508,0.4424333231831599,2,2020,1.6433016574597905,0.0961538461538461,0,322
14,-2.515217857762308,14.333333333333334,-13.666666666666666,0.0,-1.22532999254891,0.4424333231831599,3,2020,1.6433016574597905,0.032258064516129,0,322
11,3.496311273982335,11.333333333333334,-4.869565217391305,9.0,0.4162966401898299,0.4424333231831599,2,2020,1.6433016574597905,0.0769230769230769,0,322
19,-2.515217857762308,12.2,-11.678571428571429,0.0,0.6580612765172517,0.4424333231831599,3,2020,1.6433016574597905,0.032258064516129,0,322
15,-1.8243324716598723,13.666666666666666,-11.731707317073171,0.0,-0.5450862651068231,0.4424333231831599,3,2020,1.6433016574597905,0.0961538461538461,0,322
18,-4.310850771822297,15.133333333333333,-15.77777777777778,0.0,-0.9659170114305308,0.4424333231831599,3,2020,1.6433016574597905,0.0769230769230769,0,322
13,0.2450994218586024,8.6,-9.875,1.0,-0.2268385647064494,0.4424333231831599,2,2020,1.6433016574597905,0.1,0,322
1,4.102609760023173,2.333333333333333,-2.1538461538461537,35.0,2.4864236482787763,0.3970444238884609,2,2020,1.648773953230989,0.0471698113207547,0,108
2,4.102609760023173,2.333333333333333,-3.2916666666666665,35.0,1.6161861117443346,0.3970444238884609,2,2020,1.648773953230989,0.0471698113207547,0,108
3,2.9110589274935026,2.1333333333333333,-3.25,8.0,2.544704807177741,0.3970444238884609,3,2020,1.648773953230989,0.1415094339622641,0,108
4,3.4351446382464164,7.666666666666667,-4.5,9.0,0.7456877179052914,0.3970444238884609,2,2020,1.648773953230989,0.0754716981132075,0,108
9,0.1744468860109236,6.266666666666667,-8.11111111111111,1.0,0.1184366656556452,0.3970444238884609,3,2020,1.648773953230989,0.0909090909090909,0,108
7,0.2789662895888703,6.0,-7.8,0.0,0.684248780306265,0.3970444238884609,3,2020,1.648773953230989,0.1415094339622641,0,108
5,0.3090569680633334,5.4,-8.75,0.0,0.2946333441106763,0.3970444238884609,3,2020,1.648773953230989,0.09375,0,108
11,-0.1159292277190096,7.733333333333333,-8.625,0.0,0.4410528080897423,0.3970444238884609,2,2020,1.648773953230989,0.1132075471698113,0,108
10,-0.1159292277190096,4.2,-8.32,0.0,1.2455054729940684,0.3970444238884609,3,2020,1.648773953230989,0.1132075471698113,0,108
15,3.4351446382464164,11.333333333333334,-5.0,9.0,0.3266548637002275,0.3970444238884609,2,2020,1.648773953230989,0.0754716981132075,0,108
16,-2.510802596590542,12.066666666666666,-11.689655172413794,0.0,0.6410691453171194,0.3970444238884609,3,2020,1.648773953230989,0.03125,0,108
6,2.9110589274935026,8.466666666666667,-6.666666666666667,8.0,-0.220708067111005,0.3970444238884609,3,2020,1.648773953230989,0.1415094339622641,0,108
8,0.2789662895888703,9.0,-8.32,0.0,0.6023590303791507,0.3970444238884609,3,2020,1.648773953230989,0.1415094339622641,0,108
14,-4.299677161627431,15.2,-15.51851851851852,0.0,-1.2445869399495777,0.3970444238884609,2,2020,1.648773953230989,0.0754716981132075,0,108
17,-2.510802596590542,12.733333333333333,-13.535714285714286,0.0,-1.1435680248983184,0.3970444238884609,2,2020,1.648773953230989,0.03125,0,108
19,-1.809038854537816,13.6,-11.761904761904765,0.0,-0.5980254289400534,0.3970444238884609,1,2020,1.648773953230989,0.0943396226415094,0,108
18,-1.809038854537816,12.533333333333331,-12.512820512820513,0.0,-1.2110134255977572,0.3970444238884609,2,2020,1.648773953230989,0.0943396226415094,0,108
20,-4.299677161627431,14.466666666666669,-15.6,0.0,-0.9437398430433248,0.3970444238884609,2,2020,1.648773953230989,0.0754716981132075,0,108
13,0.1744468860109236,10.466666666666669,-10.444444444444445,1.0,-0.3924503880070579,0.3970444238884609,2,2020,1.648773953230989,0.0909090909090909,0,108
2,4.159101872529328,1.8,-2.1320754716981134,36.0,2.514885140292165,0.4897600279009482,2,2020,1.6406582562413317,0.0462962962962962,0,26
1,4.159101872529328,2.1333333333333333,-3.26530612244898,36.0,1.6442167322371242,0.4897600279009482,2,2020,1.6406582562413317,0.0462962962962962,0,26
5,-0.1029247366717345,5.733333333333333,-8.346153846153847,0.0,1.2636741924790025,0.4897600279009482,3,2020,1.6406582562413317,0.1111111111111111,0,26
8,0.0659349523910298,13.466666666666669,-11.3,1.0,-0.6398926003740383,0.4897600279009482,3,2020,1.6406582562413317,0.0833333333333333,0,26
7,3.442960540216387,6.4,-4.481481481481482,9.0,0.8047824669938789,0.4897600279009482,3,2020,1.6406582562413317,0.074074074074074,0,26
11,0.3481025407348188,5.533333333333333,-8.689655172413794,0.0,0.3514445427761059,0.4897600279009482,2,2020,1.6406582562413317,0.0909090909090909,0,26
10,0.3020971766499905,5.4,-7.730769230769231,0.0,0.7614915882144634,0.4897600279009482,3,2020,1.6406582562413317,0.1388888888888889,0,26
9,0.3020971766499905,10.533333333333331,-8.5,0.0,0.4790965701743602,0.4897600279009482,3,2020,1.6406582562413317,0.1388888888888889,0,26
18,-2.5045478450294367,11.733333333333333,-11.666666666666666,0.0,0.6773250854068181,0.4897600279009482,2,2020,1.6406582562413317,0.0303030303030303,0,26
20,-2.5045478450294367,13.066666666666666,-13.586206896551724,0.0,-1.1723932170248117,0.4897600279009482,3,2020,1.6406582562413317,0.0303030303030303,0,26
19,-4.298153797496743,15.466666666666669,-15.818181818181818,0.0,-1.0799486518798027,0.4897600279009482,2,2020,1.6406582562413317,0.074074074074074,0,26
14,3.442960540216387,11.066666666666666,-5.104166666666667,9.0,0.2586191054821001,0.4897600279009482,2,2020,1.6406582562413317,0.074074074074074,0,26
15,0.3481025407348188,5.6,-10.08,0.0,-0.2915374617186893,0.4897600279009482,2,2020,1.6406582562413317,0.0909090909090909,0,26
16,-1.8686320786376136,13.866666666666667,-12.625,0.0,-1.24676264798476,0.4897600279009482,2,2020,1.6406582562413317,0.0925925925925925,0,26
6,2.8588215472517664,9.666666666666666,-6.947368421052632,8.0,-0.332791247792422,0.4897600279009482,3,2020,1.6406582562413317,0.1388888888888889,0,26
6,4.174360513766983,1.2666666666666666,-2.111111111111111,37.0,2.522667367988672,0.4035734281507876,0,2020,1.6423432576430044,0.0454545454545454,0,130
3,0.329407498761059,5.533333333333333,-8.6,0.0,0.413938107807227,0.4035734281507876,0,2020,1.6423432576430044,0.088235294117647,0,130
12,3.3899172583414576,11.266666666666667,-5.244897959183674,9.0,0.1481218189795906,0.4035734281507876,0,2020,1.6423432576430044,0.0727272727272727,-1,130
14,3.3899172583414576,5.466666666666667,-4.5,9.0,0.8285022422520468,0.4035734281507876,0,2020,1.6423432576430044,0.0727272727272727,-2,130
13,0.3176453958772775,5.6,-7.703703703703703,0.0,0.7643585295003327,0.4035734281507876,0,2020,1.6423432576430044,0.1363636363636363,2,130
